,MSZoning,LotShape,BldgType,OverallQual,YearRemodAdd,ExterQual,BsmtQual,BsmtExposure,BsmtFinType1,HeatingQC,CentralAir,1stFlrSF,GrLivArea,BsmtFullBath,KitchenQual,Fireplaces,GarageType,GarageFinish,GarageCars,PavedDrive
814,0.5,1.0,0.0,0.4444444444444445,0.9344262295081968,1.0,1.0,1.0,1.0,0.5,1.0,0.2723723480617464,0.4668647024329236,0.0,0.3333333333333333,0.0,0.6000000000000001,1.0,0.25,0.5
815,0.5,0.3333333333333333,0.0,0.6666666666666665,0.21311475409836064,1.0,0.5,1.0,1.0,0.0,1.0,0.6070200093006362,0.5674275153968455,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,1.0
816,0.5,0.0,0.0,0.4444444444444445,0.8688524590163935,1.0,1.0,1.0,0.16666666666666666,0.5,1.0,0.4180108425067188,0.3907463512542253,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.25,1.0
817,0.5,0.0,0.0,0.7777777777777777,0.11475409836065575,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0,1.0,0.6133462067009527,0.5733410905966272,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.75,1.0
818,0.5,1.0,0.0,0.5555555555555556,0.6557377049180328,1.0,1.0,0.0,0.3333333333333333,0.5,1.0,0.4341793865792809,0.4058603123265274,0.3333333333333333,1.0,0.0,0.0,1.0,0.5,1.0
819,0.5,0.0,1.0,0.6666666666666665,0.016393442622950817,0.3333333333333333,0.5,0.75,0.3333333333333333,0.0,1.0,0.5308009580669562,0.4961798032872231,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
820,0.5,0.0,0.0,0.6666666666666665,0.09836065573770493,0.3333333333333333,0.5,1.0,1.0,0.0,1.0,0.3296031910321262,0.5629265423177654,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,1.0
821,0.75,1.0,0.25,0.3333333333333333,0.9344262295081968,0.6666666666666666,0.25,1.0,1.0,1.0,0.0,0.3899659141106007,0.36453063546978814,0.0,1.0,0.0,0.6000000000000001,1.0,0.5,1.0
822,0.5,0.0,0.0,0.6666666666666665,0.0819672131147541,0.3333333333333333,0.5,0.25,1.0,0.0,1.0,0.3521548281966784,0.5824386184236596,0.0,0.6666666666666666,0.3333333333333333,0.4,0.0,0.5,1.0
823,0.5,1.0,0.0,0.5555555555555556,0.9836065573770492,1.0,1.0,1.0,1.0,1.0,1.0,0.3931866429391131,0.5287572764947805,0.0,1.0,0.3333333333333333,0.6000000000000001,1.0,0.25,1.0
824,0.0,1.0,0.0,0.7777777777777777,0.016393442622950817,0.3333333333333333,0.5,1.0,1.0,0.0,1.0,0.5656515381901506,0.5287572764947805,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
825,0.5,1.0,0.0,1.0,0.016393442622950817,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.6928749166722179,0.6476825910583717,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.75,1.0
826,0.75,1.0,0.0,0.4444444444444445,0.9672131147540984,1.0,1.0,1.0,0.0,0.5,1.0,0.3229050807213403,0.3018438022723937,0.3333333333333333,0.6666666666666666,0.0,0.8,0.3333333333333333,0.0,1.0
827,0.5,0.0,0.0,0.6666666666666665,0.14754098360655735,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0,1.0,0.5514084377169999,0.5154431731881388,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
828,0.5,0.3333333333333333,0.0,0.4444444444444445,0.7049180327868853,1.0,1.0,0.25,0.5,1.0,1.0,0.471162501557159,0.6547410255593751,0.0,1.0,0.0,0.0,0.0,0.5,1.0
829,0.0,1.0,0.75,0.6666666666666665,0.032786885245901634,0.3333333333333333,0.5,1.0,1.0,0.0,1.0,0.16752783558405193,0.4591399656345909,0.0,0.6666666666666666,0.0,0.6000000000000001,0.6666666666666666,0.5,1.0
830,0.5,0.0,0.0,0.5555555555555556,0.8524590163934427,1.0,1.0,1.0,0.8333333333333333,1.0,1.0,0.540159059643365,0.5049275286421926,0.3333333333333333,1.0,0.6666666666666666,0.0,0.6666666666666666,0.5,1.0
831,0.0,1.0,1.0,0.6666666666666665,0.032786885245901634,1.0,0.5,1.0,1.0,0.0,1.0,0.16752783558405193,0.4524239105046681,0.0,0.6666666666666666,0.0,0.6000000000000001,0.6666666666666666,0.5,1.0
832,0.5,0.0,0.0,0.6666666666666665,0.13114754098360654,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0,1.0,0.3919820795248508,0.6015111915675408,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
833,0.5,1.0,0.0,0.5555555555555556,0.7540983606557378,1.0,1.0,1.0,0.8333333333333333,1.0,1.0,0.5724521874470963,0.5351143577307025,0.0,1.0,0.0,0.0,0.6666666666666666,0.5,1.0
834,0.5,1.0,0.0,0.4444444444444445,0.7868852459016394,1.0,1.0,1.0,0.8333333333333333,0.5,1.0,0.46590639827013897,0.4355179498654476,0.3333333333333333,1.0,0.0,0.0,1.0,0.5,1.0
835,0.5,1.0,0.0,0.3333333333333333,0.26229508196721313,1.0,0.5,1.0,0.16666666666666666,1.0,1.0,0.4395371922569713,0.4108686585376735,0.0,0.6666666666666666,0.0,0.0,1.0,0.5,1.0
836,0.75,1.0,0.0,0.4444444444444445,0.5737704918032788,1.0,1.0,1.0,0.8333333333333333,0.5,1.0,0.5830367045115175,0.5450085064037578,0.3333333333333333,1.0,0.0,0.6000000000000001,1.0,0.5,1.0
837,0.75,1.0,0.75,0.5555555555555556,0.5901639344262296,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.1395948531592084,0.3832987018882577,0.3333333333333333,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
838,0.5,1.0,0.0,0.4444444444444445,0.049180327868852465,1.0,0.5,1.0,1.0,0.0,1.0,0.4507197854859344,0.4213218742379517,0.0,0.6666666666666666,0.0,0.0,1.0,0.25,1.0
839,0.5,1.0,0.0,0.4444444444444445,0.2295081967213115,1.0,1.0,1.0,0.16666666666666666,0.0,1.0,0.3151020547259695,0.4524239105046681,0.0,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
840,0.25,0.0,0.0,0.5555555555555556,0.9672131147540984,1.0,1.0,1.0,0.16666666666666666,1.0,0.0,0.33525155489133285,0.5270903249422836,0.0,0.3333333333333333,0.0,0.6000000000000001,1.0,0.25,0.5
841,0.75,1.0,0.0,0.4444444444444445,0.11475409836065575,1.0,1.0,1.0,1.0,0.5,1.0,0.3987577918657257,0.5404409764748537,0.0,0.6666666666666666,0.3333333333333333,0.6000000000000001,1.0,0.5,0.5
842,0.5,1.0,0.0,0.5555555555555556,0.7049180327868853,1.0,1.0,0.25,0.8333333333333333,1.0,1.0,0.4727901744024505,0.4419527360791773,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,0.5,1.0
843,0.5,1.0,0.5,0.4444444444444445,0.7704918032786886,1.0,1.0,1.0,1.0,0.0,0.0,0.6374334998745868,0.5958573053980101,0.0,1.0,0.0,0.8,0.3333333333333333,0.0,1.0
844,0.75,0.0,0.0,0.4444444444444445,0.9672131147540984,1.0,1.0,0.75,1.0,0.5,1.0,0.3648949369971559,0.5109746892029188,0.0,1.0,0.3333333333333333,0.6000000000000001,1.0,0.75,1.0
845,0.5,0.0,0.0,0.4444444444444445,0.4426229508196722,1.0,0.5,0.25,0.0,1.0,1.0,0.6160253920728462,0.5758455278072105,0.3333333333333333,1.0,0.6666666666666666,0.2,0.0,0.5,1.0
846,0.5,1.0,0.0,0.6666666666666665,0.278688524590164,0.3333333333333333,0.5,1.0,0.0,0.0,1.0,0.4172592367916619,0.5909096684050343,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.0,0.5,1.0
847,0.5,0.0,0.0,0.4444444444444445,0.6229508196721312,1.0,1.0,0.0,0.16666666666666666,0.0,1.0,0.3596750838517542,0.3362155053427145,0.3333333333333333,1.0,0.3333333333333333,0.0,1.0,0.25,1.0
848,0.5,0.3333333333333333,0.0,0.5555555555555556,0.19672131147540986,1.0,1.0,1.0,1.0,1.0,1.0,0.5163150611991636,0.6913794803750668,0.0,1.0,0.3333333333333333,0.6000000000000001,1.0,0.5,1.0
849,0.5,1.0,0.0,0.5555555555555556,0.2295081967213115,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,0.4489941402106261,0.6065044923005694,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
850,0.75,1.0,1.0,0.5555555555555556,0.0819672131147541,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.3526013572787323,0.329603158084919,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.5,1.0
851,0.5,1.0,1.0,0.7777777777777777,0.06557377049180327,0.3333333333333333,0.5,0.25,1.0,0.0,1.0,0.5571701640801239,0.5208290946149967,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,1.0
852,0.5,1.0,0.0,0.6666666666666665,0.9508196721311476,1.0,1.0,1.0,0.8333333333333333,0.5,1.0,0.3826174627682479,0.5642183889577512,0.0,1.0,0.6666666666666666,0.6000000000000001,1.0,0.25,1.0
853,0.5,0.0,0.0,0.5555555555555556,0.7540983606557378,1.0,1.0,0.25,0.8333333333333333,1.0,1.0,0.5543002662276524,0.5181463840240448,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
854,0.5,1.0,0.0,0.4444444444444445,0.5409836065573771,1.0,1.0,0.75,0.0,1.0,1.0,0.6329924875139588,0.5917059552431096,0.3333333333333333,1.0,0.3333333333333333,0.0,1.0,0.5,1.0
855,0.5,0.0,0.0,0.4444444444444445,0.016393442622950817,1.0,1.0,1.0,0.0,0.0,1.0,0.4298378473389533,0.4018019472209433,0.3333333333333333,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
856,0.5,0.0,0.0,0.5555555555555556,0.5081967213114754,1.0,0.5,0.25,0.3333333333333333,1.0,1.0,0.4247089528175043,0.39700758158151217,0.3333333333333333,1.0,0.0,0.6000000000000001,1.0,0.5,1.0
857,0.5,1.0,0.0,0.5555555555555556,0.2459016393442623,1.0,0.5,1.0,1.0,0.5,1.0,0.2810974227960425,0.5268515464799974,0.0,1.0,0.3333333333333333,0.0,0.0,0.5,1.0
858,0.5,1.0,0.0,0.6666666666666665,0.5573770491803279,1.0,0.5,1.0,1.0,1.0,1.0,0.5341303052283983,0.4992919958982824,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
859,0.5,0.0,0.0,0.5555555555555556,0.3770491803278689,1.0,1.0,0.75,0.16666666666666666,1.0,1.0,0.5714523629470616,0.7332119131323633,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.0,0.5,1.0
860,0.5,1.0,0.0,0.6666666666666665,0.16393442622950818,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,0.3801359236917197,0.5134641454898374,0.0,0.6666666666666666,0.3333333333333333,0.6000000000000001,1.0,0.25,1.0
861,0.5,1.0,0.25,0.4444444444444445,0.7540983606557378,1.0,1.0,0.75,0.16666666666666666,0.0,1.0,0.42947379406110864,0.4014616390865253,0.3333333333333333,1.0,0.0,0.0,1.0,0.5,1.0
862,0.5,1.0,0.0,0.5555555555555556,0.4262295081967213,1.0,0.5,1.0,0.3333333333333333,1.0,1.0,0.4500304713552129,0.4206775201828461,0.0,1.0,0.0,0.0,1.0,0.5,1.0
863,0.5,1.0,0.0,0.4444444444444445,0.8360655737704918,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.467227283915292,0.4367526815847795,0.3333333333333333,1.0,0.0,0.0,1.0,0.25,1.0
864,0.0,1.0,0.0,0.6666666666666665,0.016393442622950817,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,0.5346823598166477,0.499808043077246,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,1.0
865,0.5,0.0,0.0,0.4444444444444445,0.6557377049180328,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.4157515321952441,0.3886344030203812,0.3333333333333333,1.0,0.0,0.6000000000000001,1.0,0.5,1.0
866,0.5,0.0,0.0,0.7777777777777777,0.016393442622950817,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.6035869647124771,0.5642183889577512,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.75,1.0
867,0.5,1.0,0.0,0.3333333333333333,0.7704918032786886,1.0,1.0,1.0,0.0,1.0,1.0,0.457882775735071,0.42801766300538,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.5,1.0
868,0.5,0.3333333333333333,0.0,0.4444444444444445,0.9344262295081968,1.0,0.75,0.5,0.6666666666666666,0.5,1.0,0.5801125429966172,0.6856322352866888,0.0,1.0,0.3333333333333333,0.0,1.0,0.5,0.5
869,0.5,1.0,0.0,0.6666666666666665,0.278688524590164,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0,1.0,0.43775967206489774,0.6239909785944846,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,1.0
870,0.5,1.0,0.0,0.4444444444444445,0.7868852459016394,1.0,1.0,1.0,1.0,0.5,0.0,0.3725921519047035,0.3482900658501045,0.0,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
871,0.5,1.0,0.0,0.5555555555555556,0.21311475409836064,1.0,0.5,1.0,0.3333333333333333,0.0,1.0,0.33243791105181986,0.5718719387079725,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,1.0
872,0.5,1.0,0.0,0.4444444444444445,0.21311475409836064,0.3333333333333333,1.0,0.0,1.0,0.5,1.0,0.37930511467935935,0.3545651798987555,0.0,0.6666666666666666,0.0,0.0,1.0,0.5,1.0
873,0.5,1.0,0.0,0.4444444444444445,0.9836065573770492,0.3333333333333333,1.0,1.0,0.8333333333333333,0.5,1.0,0.42837952818116776,0.4719223779518655,0.0,1.0,0.3333333333333333,0.0,1.0,0.25,1.0
874,0.75,1.0,0.0,0.4444444444444445,0.9836065573770492,1.0,1.0,1.0,1.0,0.0,1.0,0.26681522392910484,0.4314750455355685,0.0,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
875,0.0,1.0,0.0,0.7777777777777777,0.016393442622950817,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.4789122608407612,0.7272980169463326,0.0,0.0,0.3333333333333333,0.4,0.0,0.5,1.0
876,0.5,1.0,0.0,0.3333333333333333,0.7377049180327869,1.0,1.0,0.25,0.0,0.5,1.0,0.4298378473389533,0.4018019472209433,0.3333333333333333,1.0,0.0,0.0,1.0,0.5,1.0
877,0.5,1.0,0.0,0.8888888888888888,0.0819672131147541,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,1.0,0.5587264377736291,0.6706828159833242,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.75,1.0
878,0.5,0.0,0.0,0.4444444444444445,0.26229508196721313,1.0,1.0,0.0,0.0,1.0,1.0,0.4695277977058354,0.43890314582698503,0.3333333333333333,0.6666666666666666,0.0,0.6000000000000001,1.0,0.5,1.0
879,0.5,0.0,0.0,0.4444444444444445,0.0819672131147541,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.3596750838517542,0.3362155053427145,0.3333333333333333,1.0,0.0,0.0,1.0,0.25,1.0
880,0.5,1.0,0.0,0.4444444444444445,0.032786885245901634,1.0,0.0,1.0,0.0,0.5,1.0,0.4476079359019303,0.4184129930632197,0.3333333333333333,1.0,0.0,0.0,0.0,0.5,1.0
881,0.5,0.0,0.0,0.6666666666666665,0.278688524590164,0.3333333333333333,0.5,0.75,0.5,0.0,1.0,0.4798699163998154,0.5791574328965412,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
882,0.5,0.0,0.0,0.5555555555555556,0.278688524590164,1.0,0.5,1.0,1.0,0.5,1.0,0.33431599606346074,0.552640470862563,0.0,1.0,0.3333333333333333,0.4,0.6666666666666666,0.5,1.0
883,0.5,1.0,0.0,0.3333333333333333,0.9344262295081968,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,0.3971743864045174,0.6716358931968718,0.3333333333333333,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
884,0.5,1.0,0.0,0.4444444444444445,0.7049180327868853,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.3717445964482211,0.3474977916590336,0.0,1.0,0.0,0.0,0.6666666666666666,0.25,1.0
885,0.0,0.0,1.0,0.8888888888888888,0.14754098360655735,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0,0.6178010356971235,0.5775053562058079,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,1.0
886,0.5,1.0,0.5,0.4444444444444445,0.032786885245901634,1.0,1.0,1.0,0.5,0.0,1.0,0.6184647599592838,0.5781257894752483,0.0,1.0,0.0,0.0,0.0,0.5,1.0
887,0.5,0.0,0.0,0.4444444444444445,0.8852459016393444,1.0,1.0,1.0,1.0,1.0,1.0,0.363162973547793,0.5051815683503782,0.0,1.0,0.0,0.0,1.0,0.25,1.0
888,0.5,0.0,0.0,0.7777777777777777,0.6229508196721312,0.3333333333333333,1.0,0.25,0.0,0.0,1.0,0.7162870013623515,0.6695676374200041,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.0,0.5,1.0
889,0.5,1.0,0.0,0.5555555555555556,0.9344262295081968,1.0,1.0,1.0,0.16666666666666666,0.0,1.0,0.5696962885516785,0.5325382105873597,0.3333333333333333,1.0,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
890,0.5,1.0,0.0,0.4444444444444445,0.032786885245901634,1.0,1.0,0.75,1.0,0.0,1.0,0.2645693220663756,0.3599660524161865,0.0,1.0,0.3333333333333333,0.6000000000000001,1.0,0.5,1.0
891,0.5,1.0,0.0,0.5555555555555556,0.5245901639344263,1.0,1.0,1.0,0.5,0.5,1.0,0.3826174627682479,0.5720821914799541,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
892,0.5,1.0,0.0,0.5555555555555556,0.06557377049180327,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.4398916965949651,0.4112000405557672,0.0,1.0,0.0,0.0,0.6666666666666666,0.25,1.0
893,0.5,1.0,0.0,0.4444444444444445,0.9016393442622952,1.0,0.5,0.75,0.16666666666666666,1.0,1.0,0.5377043482054682,0.5026329241960776,0.3333333333333333,1.0,0.3333333333333333,0.0,1.0,0.25,1.0
894,0.5,1.0,0.5,0.4444444444444445,0.5081967213114754,1.0,0.75,0.5,0.6666666666666666,1.0,1.0,0.5771656103646157,0.5395203506372361,0.0,1.0,0.0,0.0,1.0,0.5,1.0
895,0.5,1.0,0.0,0.5555555555555556,0.7540983606557378,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.4085067429667459,0.5950703189144808,0.3333333333333333,1.0,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
896,0.75,1.0,0.0,0.3333333333333333,0.9344262295081968,1.0,1.0,1.0,0.0,0.0,0.0,0.3959824693463325,0.3701547647181673,0.0,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
897,0.5,1.0,0.5,0.4444444444444445,0.5081967213114754,1.0,0.75,0.5,0.6666666666666666,1.0,1.0,0.457882775735071,0.6732186711324197,0.0,1.0,0.0,0.6000000000000001,1.0,0.5,1.0
898,0.5,0.0,0.0,0.8888888888888888,0.016393442622950817,0.0,0.0,0.25,0.3333333333333333,0.0,1.0,0.7405824865546307,0.6922784650480733,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.75,1.0
899,0.5,1.0,0.0,0.4444444444444445,0.21311475409836064,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.4951780160811454,0.4628803450281405,0.0,1.0,0.3333333333333333,0.0,1.0,0.25,1.0
900,0.5,0.0,0.0,0.3333333333333333,0.6065573770491803,1.0,1.0,1.0,0.0,1.0,1.0,0.3570379069555809,0.3337503366317498,0.0,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
901,0.5,0.0,0.0,0.4444444444444445,0.16393442622950818,1.0,1.0,0.75,0.16666666666666666,1.0,1.0,0.5160254068772274,0.4823679780232322,0.3333333333333333,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
902,0.5,1.0,0.0,0.6666666666666665,0.06557377049180327,0.3333333333333333,0.5,1.0,1.0,0.0,1.0,0.3338473478882307,0.5334771634370821,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,1.0
903,0.5,0.0,0.0,0.6666666666666665,0.016393442622950817,0.3333333333333333,0.5,1.0,1.0,0.0,1.0,0.6090649858639394,0.5693391096648774,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.75,1.0
904,0.5,0.0,0.0,0.4444444444444445,0.6721311475409837,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3759635181053076,0.3514415368352304,0.0,1.0,0.0,0.0,1.0,0.25,1.0
905,0.5,1.0,0.0,0.4444444444444445,0.9344262295081968,1.0,1.0,1.0,0.8333333333333333,1.0,1.0,0.4381158446588453,0.40954001743233537,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,0.25,1.0
906,0.5,0.0,0.0,0.7777777777777777,0.032786885245901634,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0,1.0,0.6012808432972863,0.5620626828446484,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.75,1.0
907,0.5,0.0,0.0,0.6666666666666665,0.3278688524590164,0.3333333333333333,0.5,1.0,0.8333333333333333,0.5,1.0,0.4224893959966001,0.6430695058756135,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.25,1.0
908,0.5,0.0,0.0,0.4444444444444445,0.3934426229508197,1.0,0.5,0.0,0.16666666666666666,1.0,1.0,0.3759635181053076,0.3514415368352304,0.3333333333333333,1.0,0.0,0.0,1.0,0.5,1.0
909,0.5,0.3333333333333333,0.0,0.5555555555555556,0.0819672131147541,0.3333333333333333,0.5,1.0,1.0,0.0,1.0,0.3020686246191389,0.5275673988897709,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,1.0
910,0.5,1.0,0.5,0.4444444444444445,0.8360655737704918,1.0,1.0,1.0,0.8333333333333333,1.0,1.0,0.4527802262554466,0.6785477526240444,0.0,1.0,0.0,0.6000000000000001,1.0,0.5,1.0
911,0.5,0.0,0.0,0.4444444444444445,0.3442622950819673,1.0,0.5,0.0,0.0,1.0,1.0,0.5048509606608906,0.4719223779518655,0.0,0.6666666666666666,0.0,0.6000000000000001,1.0,0.25,1.0
912,0.75,1.0,0.0,0.4444444444444445,0.9344262295081968,1.0,1.0,1.0,0.8333333333333333,1.0,0.0,0.4206297688975651,0.3931944598374617,0.0,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
913,0.25,1.0,0.5,0.4444444444444445,0.9508196721311476,1.0,1.0,1.0,0.16666666666666666,1.0,0.0,0.4153736656105451,0.6334821906702994,0.0,1.0,0.0,1.0,1.0,0.75,1.0
914,0.0,1.0,1.0,0.5555555555555556,0.016393442622950817,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.2291759423279047,0.4594290954246514,0.0,0.6666666666666666,0.0,0.6000000000000001,0.6666666666666666,0.5,1.0
915,0.75,1.0,0.75,0.3333333333333333,0.6229508196721312,1.0,1.0,1.0,1.0,0.25,1.0,0.18599166101066394,0.41906148138129895,0.0,1.0,0.0,0.0,1.0,0.25,1.0
916,1.0,1.0,0.0,0.1111111111111111,0.9344262295081968,1.0,1.0,0.0,0.16666666666666666,1.0,0.0,0.13723700532520544,0.12828580896682995,0.3333333333333333,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
917,0.5,1.0,0.0,0.3333333333333333,0.8852459016393444,1.0,1.0,1.0,0.0,0.0,1.0,0.4930286930849843,0.4608712102569452,0.0,1.0,0.0,0.0,0.6666666666666666,0.25,1.0
918,0.5,0.0,0.0,0.6666666666666665,0.278688524590164,0.3333333333333333,0.0,0.75,0.16666666666666666,0.0,1.0,0.3801359236917197,0.6549073788558553,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.75,1.0
919,0.5,0.0,0.0,0.5555555555555556,0.11475409836065575,0.0,0.5,1.0,0.0,0.0,1.0,0.5460932751587682,0.5104746887261151,0.3333333333333333,1.0,0.3333333333333333,0.0,1.0,0.5,1.0
920,0.5,0.0,0.0,0.5555555555555556,0.2295081967213115,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0,1.0,0.3899659141106007,0.5799805869118169,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,1.0
921,0.5,1.0,0.5,0.4444444444444445,0.09836065573770493,1.0,1.0,1.0,0.0,0.5,1.0,0.5060428777190755,0.6668446197936689,0.6666666666666666,1.0,0.0,0.8,0.3333333333333333,0.0,0.0
922,0.5,1.0,0.0,0.5555555555555556,0.016393442622950817,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0,1.0,0.5189120215836325,0.4850663151219554,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,1.0
923,0.5,1.0,1.0,0.5555555555555556,0.2459016393442623,0.3333333333333333,0.5,1.0,0.5,0.0,1.0,0.596860114447006,0.5579302932210384,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
924,0.5,1.0,0.0,0.5555555555555556,0.4426229508196722,1.0,0.5,1.0,0.16666666666666666,1.0,1.0,0.6126734361181899,0.5727122010470902,0.3333333333333333,1.0,0.3333333333333333,0.0,1.0,0.5,1.0
925,0.5,0.0,0.0,0.4444444444444445,0.5245901639344263,1.0,0.5,0.0,0.0,1.0,1.0,0.45990468626061,0.4299076957032857,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,1.0
926,0.5,1.0,0.0,0.7777777777777777,0.06557377049180327,0.3333333333333333,0.5,1.0,1.0,0.0,1.0,0.4945651684117696,0.6937717145361306,0.0,0.0,0.3333333333333333,0.4,0.0,0.75,1.0
927,0.5,1.0,0.0,0.6666666666666665,0.6721311475409837,1.0,1.0,1.0,0.16666666666666666,0.5,1.0,0.4503752853682572,0.6292158039408928,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
928,0.5,1.0,0.0,0.7777777777777777,0.14754098360655735,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.6349021636596048,0.5934910739771442,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0
929,0.5,0.0,0.0,0.6666666666666665,0.16393442622950818,1.0,0.5,1.0,1.0,0.5,1.0,0.41233707276296494,0.6725864095191643,0.0,0.6666666666666666,0.3333333333333333,0.4,0.0,0.5,1.0
930,0.5,0.0,0.0,0.7777777777777777,0.049180327868852465,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.5597604093270605,0.5232503927636873,0.0,0.6666666666666666,0.0,0.0,0.0,0.75,1.0
931,0.5,1.0,0.0,0.4444444444444445,0.7377049180327869,1.0,1.0,1.0,0.16666666666666666,0.0,1.0,0.3854921737941339,0.3603486920191461,0.0,1.0,0.0,0.6000000000000001,1.0,0.25,1.0
932,0.5,0.0,0.0,0.8888888888888888,0.032786885245901634,0.0,0.0,1.0,1.0,0.0,1.0,0.6588889088892045,0.6159132990101712,0.0,0.0,0.3333333333333333,0.0,0.0,0.75,1.0
933,0.5,1.0,0.0,0.6666666666666665,0.09836065573770493,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.0,0.5684369417883803,0.5313610039154666,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,1.0
